late_night_usage,sleep_minutes,total_screen_minutes,social_minutes,doom_scroll_flag,exercise_minutes,resting_heart_rate,pickup_count,stress_label
0,482,60,30,1,60,65,70,0
0,493,294,88,0,41,65,120,1
0,432,297,158,0,43,71,160,2
0,392,305,153,0,40,78,140,2
0,357,98,43,0,47,77,50,1
1,396,720,300,1,14,71,250,2
0,367,720,223,0,13,77,250,2
0,360,377,145,1,37,88,240,2
1,373,263,138,1,38,71,120,2
0,396,269,80,0,45,72,150,1
0,452,324,168,1,38,75,220,2
0,412,279,143,0,47,68,150,1
0,419,290,29,0,41,62,100,0
1,255,133,35,1,45,88,50,2
0,407,413,117,0,35,71,170,2
1,302,173,110,1,43,81,150,1
1,304,294,147,0,39,74,190,2
0,433,126,40,0,57,80,80,0
1,294,122,73,0,54,84,50,2
0,426,158,50,0,56,68,70,0
0,462,310,123,0,33,72,140,1
0,393,136,38,0,46,71,100,0
0,456,101,52,0,54,70,70,0
0,381,249,89,0,44,69,130,1
0,379,60,20,0,45,71,10,0
1,352,60,44,1,53,62,90,2
1,423,628,300,1,21,71,250,2
0,478,62,33,1,55,66,10,0
1,487,356,190,1,28,69,190,2
1,348,633,300,1,22,80,250,2
0,443,271,46,1,54,68,120,1
0,398,131,43,0,60,76,90,0
0,357,169,89,0,36,72,140,2
0,431,97,54,0,63,64,40,0
0,396,152,68,0,57,73,70,0
0,511,60,16,0,45,65,30,0
1,287,60,18,1,62,75,30,2
0,459,143,38,0,52,61,180,0
0,384,70,13,1,53,68,60,0
0,408,350,95,1,33,79,90,2
0,446,163,99,0,44,73,100,1
0,401,153,49,0,36,69,50,0
0,394,485,223,0,29,75,200,2
1,318,408,220,1,29,79,190,2
0,524,232,98,0,46,74,120,1
0,404,489,204,0,35,64,190,2
0,437,91,32,0,57,52,70,0
1,360,213,107,0,53,72,120,2
1,390,131,86,1,35,70,110,2
0,404,201,102,0,30,73,70,1
0,409,579,300,0,20,79,230,2
0,454,134,38,1,63,70,120,0
0,391,184,31,0,48,76,80,0
1,436,86,58,0,55,69,120,1
0,509,477,208,1,26,72,160,2
1,432,720,216,0,8,78,220,2
0,438,137,49,0,53,74,80,1
0,285,720,300,0,10,86,250,2
1,389,60,47,1,59,71,50,1
0,415,170,71,0,48,66,120,0
1,357,214,102,0,46,73,120,2
0,340,213,116,0,50,78,90,2
0,474,422,118,0,39,75,120,1
1,273,720,270,1,7,79,250,2
0,425,93,59,0,54,66,100,0
0,495,312,61,1,32,74,140,1
0,411,235,168,0,42,63,150,1
1,460,616,300,1,18,68,250,2
0,412,179,61,0,48,71,60,0
0,480,133,41,0,60,66,90,0
0,354,100,47,1,33,74,140,2
0,486,320,153,0,47,66,220,2
1,451,81,42,0,64,68,80,0
0,473,155,47,0,51,70,20,0
1,347,300,149,1,39,77,150,2
0,364,255,98,0,35,71,160,2
1,347,395,190,0,26,83,130,2
1,467,153,82,1,53,66,170,2
1,369,84,61,0,52,70,110,1
0,357,273,114,0,36,85,110,2
0,378,119,62,0,49,63,60,0
1,462,295,200,1,54,73,220,2
0,459,95,57,0,61,69,50,0
0,358,75,44,0,63,70,40,0
1,240,415,296,1,17,91,250,2
0,403,221,81,0,41,67,110,1
1,240,229,127,1,46,85,190,2
0,427,197,105,0,53,71,130,1
1,531,188,142,1,44,71,100,2
0,370,247,62,0,43,69,140,1
0,425,159,68,0,44,68,60,0
1,481,720,300,0,12,67,250,2
0,457,102,50,0,59,73,50,0
1,379,184,109,1,40,80,110,2
1,364,672,299,1,13,75,250,2
0,377,166,80,0,51,73,80,1
1,356,709,300,1,16,81,250,2
0,447,302,87,1,47,66,120,1
1,437,128,64,1,60,68,70,1
0,403,211,94,1,53,75,140,1
1,346,98,78,0,57,78,110,0
0,402,611,129,0,17,78,180,2
0,446,101,26,0,55,64,40,0
0,474,60,12,0,74,71,50,0
0,481,98,40,0,53,64,80,0
0,376,583,227,1,21,83,210,2
0,442,264,140,0,43,62,120,1
0,401,210,25,1,35,74,90,1
0,485,60,24,0,69,66,50,0
0,426,613,300,0,19,73,250,2
0,374,557,114,0,23,67,200,2
0,439,97,36,0,58,64,50,0
0,457,60,17,0,53,72,30,0
1,407,612,247,1,26,74,190,2
1,354,710,300,0,13,81,250,2
0,405,272,92,0,36,72,120,1
1,305,720,300,1,10,64,250,2
0,415,242,97,0,57,73,160,1
1,315,190,140,0,45,79,100,2
0,483,486,227,1,25,81,230,2
0,389,114,35,1,60,70,70,1
1,383,318,197,1,35,64,230,2
1,378,428,221,1,22,71,250,2
0,482,186,95,1,52,74,70,1
0,489,523,285,0,31,72,250,2
1,438,720,235,1,17,80,230,2
1,399,192,126,0,37,78,140,2
1,301,720,300,0,9,74,250,2
0,366,60,35,0,57,68,60,0
0,377,60,29,0,58,66,70,0
0,472,720,300,0,14,75,250,2
0,453,519,167,0,29,64,250,2
0,493,90,13,1,50,68,20,0
1,445,264,176,1,44,72,180,2
0,398,165,84,0,53,80,90,1
1,392,690,300,1,11,75,250,2
0,434,319,134,0,37,66,80,1
0,433,599,96,0,19,65,210,2
0,393,89,29,0,45,75,40,0
0,509,483,98,1,32,75,170,2
1,363,140,64,1,49,71,60,2
0,420,216,141,0,37,67,130,1
0,394,271,110,0,39,68,150,1
0,468,186,68,0,45,73,110,0
0,384,99,25,0,63,69,70,0
1,406,468,220,1,26,74,210,2
0,459,396,159,0,35,73,60,1
1,346,720,300,1,5,78,250,2
1,397,310,190,1,36,79,120,2
0,444,169,45,0,52,76,100,0
0,433,506,221,1,36,72,250,2
1,390,720,300,1,15,81,250,2
1,379,81,46,0,47,73,40,1
0,456,488,184,1,32,80,120,2
0,453,446,126,0,26,75,140,2
0,394,215,56,0,45,61,70,0
0,442,291,99,0,51,74,100,1
0,463,66,16,0,53,71,50,0
0,424,317,138,0,49,70,90,1
0,497,411,167,0,40,64,210,2
0,466,532,116,1,29,73,130,2
0,406,133,41,0,52,78,90,0
1,348,179,106,0,47,74,110,2
0,419,188,109,0,43,69,120,1
1,374,69,47,1,47,65,20,1
0,434,152,80,0,64,65,130,0
1,417,720,300,1,13,75,250,2
0,443,287,132,0,37,74,150,1
0,511,60,19,0,48,65,30,0
0,432,93,41,0,43,67,90,0
0,393,109,62,0,64,68,90,0
1,342,720,300,0,7,74,250,2
0,465,317,100,1,34,74,120,1
1,262,720,300,1,4,83,240,2
0,352,60,23,0,77,66,60,0
0,435,197,79,0,35,71,30,0
0,482,108,36,0,56,73,70,0
1,481,227,134,0,48,72,130,2
0,409,128,67,0,53,63,90,0
1,449,279,160,0,36,74,170,2
0,453,183,54,0,61,69,130,0
1,282,105,51,0,58,75,60,2
0,434,620,233,0,22,73,250,2
0,389,180,96,0,39,75,50,1
0,495,720,179,1,12,75,220,2
0,433,471,133,1,31,76,90,2
0,386,155,58,0,57,72,140,1
0,360,470,150,0,23,88,110,2
0,433,67,35,0,58,71,40,0
0,298,104,50,0,49,74,80,2
0,409,167,59,1,47,66,80,1
0,431,168,68,1,46,74,110,1
0,382,137,50,0,65,69,80,0
1,459,340,181,1,52,71,150,2
1,458,418,217,1,27,71,170,2
0,384,196,92,0,38,72,90,1
1,339,241,142,0,41,66,150,2
1,429,596,300,1,19,75,250,2
0,449,556,172,0,29,73,250,2
0,380,357,91,1,22,69,110,2
1,379,177,95,1,49,77,100,2
0,377,60,39,0,31,65,80,0
1,437,289,231,1,29,74,170,2
1,417,190,120,0,39,73,100,2
0,419,263,129,0,43,71,100,1
0,442,84,30,0,48,84,30,0
0,369,470,158,1,35,88,160,2
0,412,720,267,1,13,69,250,2
0,512,213,90,0,41,67,120,0
0,452,200,54,0,46,71,130,0
0,496,720,274,1,17,69,250,2
0,431,276,139,0,36,74,110,1
0,500,594,300,0,33,85,250,2
0,335,206,38,0,46,75,110,1
0,425,100,34,0,52,72,70,0
0,517,214,105,0,43,64,140,1
0,482,427,241,0,28,68,140,2
1,467,544,300,0,32,61,250,2
0,434,183,61,0,49,68,150,0
0,408,72,37,0,36,78,70,0
1,318,305,97,1,40,70,160,2
0,380,73,22,0,49,74,50,0
1,431,720,300,1,13,72,250,2
0,460,60,26,0,57,70,20,0
1,370,177,88,0,39,84,130,2
1,410,266,155,1,47,76,140,2
0,457,391,170,0,45,69,210,2
0,483,255,72,0,52,67,110,0
1,426,60,34,0,65,64,90,0
1,315,223,93,1,35,86,90,2
1,394,240,192,0,37,76,170,2
0,351,151,66,0,46,78,110,1
1,399,439,181,1,28,70,250,2
0,465,515,253,0,22,73,250,2
0,369,60,12,0,56,71,60,0
0,414,235,90,0,45,64,100,0
0,420,60,30,0,66,62,50,0
1,406,706,300,1,15,67,250,2
0,436,347,54,0,32,71,110,0
0,361,60,37,0,59,64,80,0
1,371,596,300,1,21,84,250,2
1,259,368,269,0,23,88,250,2
0,423,60,16,0,69,64,20,0
0,412,189,108,0,36,65,150,1
0,428,287,60,0,41,71,150,0
0,422,720,125,0,13,74,250,2
0,374,97,30,0,53,70,30,0
0,431,60,15,0,55,73,40,0
0,466,99,36,0,56,65,110,0
1,478,459,300,1,34,72,250,2
0,556,256,58,1,52,65,80,1
0,504,168,54,0,67,63,120,0
0,375,204,88,0,53,74,110,1
0,414,180,71,0,42,71,130,0
0,433,168,42,0,58,76,70,0
0,430,538,300,0,17,66,220,2
0,438,92,37,0,55,62,60,0
0,555,135,46,0,51,76,90,0
0,365,60,29,0,55,69,70,0
0,384,213,72,0,35,73,70,1
1,475,584,300,1,18,74,250,2
0,389,173,91,0,52,69,140,1
0,454,558,209,0,31,70,230,2
0,486,188,75,0,53,70,140,0
1,394,71,43,1,54,66,130,1
1,388,489,300,1,25,73,250,2
0,466,60,26,0,65,73,60,0
1,312,165,89,0,49,74,140,2
0,410,173,72,0,40,65,160,1
1,412,154,61,1,48,73,70,1
0,316,704,300,0,8,82,250,2
0,520,254,75,0,50,67,140,0
0,450,205,92,0,37,59,50,0
0,442,292,109,0,45,71,70,1
0,368,110,23,0,52,83,80,1
0,370,319,131,1,34,78,110,2
0,415,371,185,1,35,68,170,2
0,475,297,102,0,45,60,150,1
0,331,720,300,0,7,74,250,2
1,430,203,115,0,54,72,160,2
1,349,299,165,0,31,73,130,2
1,359,82,56,1,50,78,120,2
1,407,306,163,0,24,67,160,2
1,378,276,155,0,37,68,160,2
0,399,271,102,0,38,68,140,1
0,466,200,56,0,55,72,130,0
0,319,92,41,0,69,72,50,1
0,412,293,90,0,39,68,120,1
1,385,419,258,0,29,77,210,2
0,417,175,79,0,57,75,90,0
1,247,213,139,1,46,70,180,2
0,472,102,35,0,54,74,70,0
1,287,720,300,0,11,79,250,2
0,446,429,98,1,30,77,210,2
0,442,347,124,1,39,71,190,2
1,391,354,143,1,29,77,190,1
0,508,490,149,0,27,66,130,2
0,417,191,104,0,37,66,180,1
0,456,191,60,0,48,69,150,0
0,432,100,31,0,60,61,60,0
0,465,200,111,0,36,65,140,0
0,489,60,24,0,66,73,40,0
0,441,398,187,1,35,64,150,2
0,474,88,44,0,62,64,70,0
0,507,109,46,0,49,68,10,0
1,455,207,152,1,44,70,180,2
1,333,142,100,0,59,66,90,2
0,471,223,81,0,46,67,80,0
0,462,529,215,0,17,73,250,2
0,505,552,140,0,24,75,170,2
1,429,305,177,1,32,66,240,2
1,409,209,104,1,43,64,170,2
1,390,589,300,1,15,68,250,2
0,462,86,28,0,50,69,60,0
0,464,457,115,0,28,69,160,1
0,442,346,131,1,36,70,170,2
0,437,327,54,0,42,69,120,0
0,538,143,60,0,52,68,70,0
0,458,356,181,0,46,69,180,2
1,334,337,193,1,29,78,140,2
0,436,439,142,0,24,77,170,2
1,448,73,41,1,56,70,70,0
0,398,60,19,0,61,72,50,0
1,286,720,300,0,4,75,250,0
1,276,67,42,0,60,83,50,2
1,253,720,300,0,4,85,250,2
1,284,532,300,1,27,86,250,2
1,292,575,300,0,19,78,250,1
0,519,60,25,0,60,67,30,0
0,417,245,134,0,47,63,100,1
1,334,287,160,1,41,79,150,2
1,258,101,70,1,40,72,40,2
1,379,228,133,0,34,74,140,2
0,333,143,106,0,45,80,100,2
0,401,130,67,0,56,69,90,0
1,504,720,300,0,18,72,250,2
1,436,279,88,1,38,80,100,2
0,424,450,149,0,28,60,170,2
0,454,208,84,0,53,68,120,0
0,408,60,28,0,60,64,70,0
0,394,66,38,0,56,73,90,0
0,505,60,34,0,60,75,60,0
0,377,258,126,0,49,66,170,2
1,350,490,300,0,28,78,250,0
0,450,122,53,1,53,71,130,0
0,373,271,114,0,36,77,170,2
1,435,462,267,1,32,69,240,2
1,353,604,300,1,12,82,250,2
1,421,421,287,1,42,74,230,2
0,464,321,142,0,52,69,150,1
1,357,217,130,1,41,73,140,2
0,505,171,72,0,51,73,90,0
1,313,153,106,1,44,78,90,2
0,517,720,174,0,20,71,250,2
0,493,328,74,0,44,61,110,0
0,538,302,57,0,58,59,70,0
0,443,60,25,0,68,74,30,0
1,319,703,238,0,7,75,250,2
0,523,398,293,1,34,66,230,2
0,403,60,26,0,60,69,50,0
0,409,238,91,0,43,72,80,1
0,440,281,23,0,46,66,80,0
1,306,145,72,0,50,65,100,2
1,411,232,163,0,37,69,120,2
1,347,234,126,0,42,68,90,2
0,405,338,155,0,34,65,130,2
0,468,467,300,0,35,75,240,2
0,466,176,45,0,55,62,70,0
0,420,236,143,0,42,74,180,1
0,443,60,21,1,50,72,60,0
1,375,720,300,1,11,75,250,2
0,413,304,61,0,36,77,70,1
0,449,280,32,0,37,76,50,0
0,444,154,79,0,44,62,100,0
0,428,109,44,0,53,70,50,0
1,404,677,300,1,17,73,250,2
0,393,319,121,1,35,78,160,2
0,419,452,128,0,27,62,190,2
0,413,268,67,0,37,71,150,1
1,335,720,300,1,9,79,210,2
1,465,186,121,1,60,74,130,2
1,425,720,300,1,10,75,250,2
0,381,447,195,0,19,76,170,0
0,456,259,114,0,37,79,90,1
0,415,91,43,0,60,67,130,0
1,327,693,300,1,9,79,250,2
1,255,156,99,0,35,82,100,2
1,443,271,108,1,40,65,160,2
0,366,62,21,0,49,65,50,0
1,386,167,72,0,45,73,120,2
0,387,240,70,1,37,73,70,1
1,444,720,300,1,13,82,250,2
0,418,286,108,0,22,71,80,1
0,443,358,122,1,39,73,120,2
0,429,280,80,0,39,65,130,1
0,450,320,79,0,30,69,170,1
0,435,345,161,0,29,80,200,2
1,386,720,300,1,13,69,210,2
0,424,613,132,0,19,76,250,2
0,356,135,49,0,46,80,30,1
0,394,489,160,0,25,72,200,2
0,470,588,269,1,23,67,250,2
1,353,242,102,1,48,79,90,2
0,401,101,50,1,36,77,60,1
0,364,443,118,0,21,75,170,2
1,240,720,300,1,5,86,250,2
1,340,298,136,0,30,72,180,2
0,494,608,156,0,21,69,160,2
1,351,720,300,1,13,77,250,2
1,418,332,171,0,32,71,250,2
1,347,227,151,0,44,67,190,2
0,466,139,42,0,34,68,100,0
1,350,391,276,1,28,69,240,2
0,373,115,29,0,37,77,160,1
0,421,87,24,0,54,71,40,0
0,526,129,39,0,38,73,60,0
0,524,413,85,0,24,58,190,1
1,424,364,198,1,47,64,110,2
0,428,109,56,0,50,71,80,0
0,465,299,116,0,42,77,190,1
0,465,330,48,1,29,74,70,1
0,433,75,47,0,57,72,70,0
1,390,60,42,0,57,73,50,1
0,445,60,33,0,48,72,60,0
0,434,177,50,0,53,69,80,0
1,276,698,300,1,6,76,250,2
1,342,720,300,1,9,82,250,2
0,474,60,36,0,58,72,120,0
0,418,241,153,0,39,73,160,1
1,396,176,104,0,48,72,100,2
1,370,223,104,0,44,69,120,2
1,300,257,173,1,23,84,140,2
1,358,223,92,1,64,62,110,2
1,303,190,72,0,41,75,80,2
1,298,597,296,1,21,84,250,2
1,444,291,214,1,44,70,250,2
0,398,129,78,0,49,70,80,0
0,382,96,36,0,59,67,20,0
0,500,324,211,0,38,80,160,2
0,460,75,33,0,53,75,90,0
1,363,170,92,0,47,83,80,2
1,419,307,136,1,35,70,190,2
1,358,684,300,0,8,71,250,2
1,311,720,300,1,13,66,250,2
0,458,189,65,0,46,76,80,0
1,352,162,81,1,44,75,140,2
0,453,720,264,0,12,73,250,2
0,501,720,286,0,14,69,250,2
0,480,279,69,0,49,73,90,0
1,351,720,300,0,11,77,250,2
0,459,124,56,0,70,68,90,0
1,311,186,125,1,48,66,150,2
0,457,224,80,0,56,75,130,0
0,442,205,109,0,55,68,150,1
0,453,636,264,1,20,71,220,2
0,420,158,58,0,47,70,90,0
1,535,339,144,1,35,74,200,1
0,374,271,148,0,45,72,170,2
1,443,514,248,0,33,73,190,2
1,302,113,55,1,50,68,60,2
1,410,657,300,0,18,73,190,2
0,478,143,69,0,62,69,120,0
1,363,720,300,1,7,75,250,2
0,410,266,86,0,42,77,50,1
0,442,210,90,0,46,68,130,1
0,463,720,176,0,19,77,250,2
1,485,122,62,1,59,68,110,1
0,391,66,20,0,55,73,70,0
0,422,598,208,0,16,79,200,2
0,449,435,161,0,35,74,250,2
0,407,564,300,0,10,69,250,2
0,429,462,121,0,32,74,150,2
1,449,395,250,1,38,74,210,2
0,293,123,23,0,46,76,80,2
1,333,511,300,1,16,77,250,2
1,253,241,177,1,50,83,170,2
1,306,93,33,0,53,71,70,2
0,555,101,34,0,55,67,80,0
0,449,91,32,0,57,70,10,0
0,482,296,121,0,48,73,130,1
0,430,60,24,0,69,66,50,0
1,428,91,42,0,55,76,80,0
0,346,135,46,0,54,56,130,1
1,432,149,119,1,54,66,110,2
1,317,396,259,0,26,75,240,2
0,423,186,59,0,42,70,100,0
1,395,229,183,0,44,72,140,2
0,450,370,214,0,31,79,220,2
0,424,331,170,1,53,61,170,2
1,279,189,119,1,33,80,140,2
1,366,419,281,1,29,79,250,2
0,498,113,35,0,64,72,90,0
0,408,362,119,1,42,67,150,2
0,485,66,21,0,51,70,40,0
0,406,526,199,0,23,73,160,2
1,390,60,34,0,55,69,50,1
1,482,141,85,0,56,74,60,1
1,312,186,132,0,50,84,120,2
1,463,286,123,1,56,66,120,2
0,518,60,37,0,61,69,60,0
0,443,124,34,0,50,63,80,0
0,408,172,93,0,48,70,100,1
1,305,60,45,0,46,73,120,2
1,466,415,261,0,29,79,220,2
1,479,473,253,0,22,79,200,2
0,522,518,207,0,26,68,210,0
0,433,720,247,0,14,72,250,2
1,447,140,95,0,53,66,80,1
0,417,391,179,0,33,73,230,2
1,313,94,60,1,48,79,100,2
0,491,163,39,1,49,67,50,0
0,516,269,89,0,38,68,120,1
1,318,483,300,1,25,84,250,2
0,398,502,217,0,27,72,160,2
1,362,206,164,1,45,68,200,2
1,456,399,245,1,37,73,120,2
0,393,285,67,0,36,68,130,1
1,390,720,300,0,14,73,250,2
0,405,202,100,1,48,70,90,1
0,455,114,69,0,58,66,70,0
1,334,680,300,1,11,83,250,2
0,488,241,76,0,34,75,160,1
0,427,429,168,0,19,75,100,2
1,309,686,300,1,9,77,250,2
0,438,60,14,0,46,67,70,0
1,240,720,300,0,4,86,250,2
1,320,89,60,0,59,74,100,2
0,436,188,89,0,47,75,90,0
0,361,144,62,0,58,72,50,1
0,306,113,52,0,51,76,30,2
0,318,81,33,0,57,73,60,1
1,452,548,299,1,35,72,250,2
1,354,212,124,1,42,74,90,2
0,423,571,217,0,27,73,250,2
0,482,147,62,0,50,67,100,0
1,346,232,167,1,44,68,220,2
0,463,109,24,1,48,65,80,0
1,391,331,166,0,40,77,150,2
1,342,60,34,1,62,72,80,2
0,449,464,226,1,25,70,250,2
0,488,324,163,1,49,73,190,2
1,362,330,179,1,31,72,180,2
0,426,60,5,0,50,69,30,0
0,417,97,43,0,54,65,90,0
1,240,60,38,0,49,81,40,2
1,409,126,40,0,44,67,120,1
0,374,190,57,0,53,64,70,1
0,481,337,86,0,43,77,130,1
0,430,96,49,0,58,67,70,0
0,455,101,19,0,68,64,40,0
0,470,342,127,0,27,72,130,1
0,403,258,26,0,53,62,110,1
0,453,371,166,0,43,74,170,2
0,448,535,147,1,17,67,240,2
0,440,304,157,0,41,67,230,2
0,388,131,41,0,39,71,80,0
0,479,198,78,0,45,68,90,0
0,470,180,81,0,48,68,70,0
1,397,291,120,0,37,76,140,2
0,381,272,138,0,36,79,160,2
1,338,337,134,1,34,83,170,2
1,355,122,85,1,60,70,70,2
0,469,60,28,1,55,67,30,0
1,264,302,173,0,29,76,160,2
0,406,60,17,0,55,65,30,0
0,399,349,229,0,39,68,140,2
0,430,116,44,0,55,58,80,0
0,384,717,175,0,8,81,250,2
0,409,393,153,1,36,63,150,2
0,419,500,204,0,23,79,160,2
1,287,189,128,0,56,75,110,2
1,351,91,61,0,45,69,60,2
0,422,320,148,0,40,61,180,1
0,459,315,177,1,37,73,90,2
0,405,74,24,0,54,61,110,0
0,454,720,265,1,12,70,250,2
1,333,159,55,0,54,78,50,2
0,405,132,54,0,58,68,80,0
0,464,399,130,0,33,68,130,1
1,406,558,266,0,16,73,210,0
1,345,255,141,0,50,78,180,2
0,436,183,40,0,41,68,50,0
0,377,178,54,0,53,72,90,1
0,520,521,215,0,28,75,240,2
0,469,257,136,1,39,67,140,2
0,467,110,43,0,54,66,80,0
0,370,232,94,0,36,75,170,2
1,318,536,300,1,18,78,180,2
0,418,133,60,0,51,76,100,0
0,338,286,111,0,28,73,90,2
0,479,130,43,0,49,67,100,0
0,507,70,43,0,56,67,50,0
0,538,151,53,0,60,62,90,0
0,397,300,79,0,41,70,170,1
0,455,720,182,0,19,77,240,2
0,486,164,87,0,62,64,100,0
0,437,207,90,0,45,72,80,0
0,406,123,35,0,48,70,80,0
0,326,193,105,0,44,71,150,0
0,491,186,80,0,62,66,90,0
0,434,154,36,1,58,66,70,0
0,398,114,60,0,53,69,90,0
1,409,60,31,0,47,70,40,0
1,385,450,300,1,29,74,250,2
0,443,150,28,0,62,75,130,0
1,344,90,72,0,47,65,120,2
0,501,135,95,0,60,64,130,1
1,350,213,145,1,53,77,120,2
0,500,60,25,0,48,74,80,0
0,463,60,9,0,55,69,50,0
0,452,60,16,0,47,66,30,0
0,429,642,300,0,20,62,250,2
1,443,429,256,1,30,73,200,2
0,425,91,31,0,51,75,90,0
0,403,191,86,0,49,77,100,1
0,371,152,65,0,45,70,120,1
0,441,279,98,0,40,72,170,1
0,374,337,170,0,40,73,210,2
0,416,408,224,1,39,64,250,2
0,502,197,32,0,51,71,120,0
1,411,234,109,1,47,60,130,2
0,413,82,37,1,53,68,30,0
0,520,640,105,0,20,77,190,2
0,462,465,202,0,34,77,160,2
1,431,499,300,0,21,72,250,2
0,306,388,214,1,26,87,250,2
0,451,133,39,0,52,67,110,0
1,448,440,230,1,29,65,170,2
0,535,576,117,0,24,76,150,0
0,376,457,45,0,23,75,230,2
0,495,418,108,0,37,65,180,0
1,490,489,282,1,27,71,250,2
1,248,455,238,1,26,79,240,2
1,408,221,159,1,49,77,200,2
0,480,520,174,1,26,76,180,2
0,418,515,286,1,17,69,250,2
0,410,117,44,0,45,71,70,1
1,421,307,201,0,36,68,140,2
1,331,186,93,1,51,81,160,2
0,409,283,150,0,46,68,140,1
1,446,720,300,1,14,69,250,2
0,522,269,94,0,51,64,100,0
0,461,261,106,0,47,73,160,1
0,441,720,185,0,14,74,250,2
0,394,204,108,0,49,67,110,1
0,384,294,138,0,37,69,190,0
0,490,487,160,1,25,82,250,2
1,379,411,213,0,20,81,250,2
1,455,671,300,0,17,73,250,2
1,366,598,300,0,14,80,240,2
1,344,168,81,1,45,72,90,2
0,456,60,26,0,49,70,70,0
0,431,60,32,0,63,74,60,0
1,305,407,213,1,33,77,250,2
0,525,468,231,0,37,65,250,2
1,331,317,215,1,41,72,200,2
1,454,354,180,0,32,73,230,2
1,433,259,188,0,47,73,120,2
0,372,138,41,0,60,78,60,1
0,384,720,300,0,14,70,250,2
1,353,401,218,1,31,77,250,2
1,314,217,149,0,39,71,130,2
1,495,392,234,1,39,65,200,2
0,409,211,125,0,47,71,110,1
0,479,96,45,0,55,63,100,0
1,425,720,300,0,13,72,250,2
1,393,256,167,1,45,70,130,0
0,422,425,231,1,25,68,240,2
0,511,170,47,1,64,72,140,0
1,302,163,128,1,54,73,130,0
0,506,513,250,0,35,69,250,2
1,299,720,300,0,8,75,250,2
0,459,126,66,0,59,80,90,0
0,364,138,61,0,40,70,90,1
1,337,469,188,0,31,72,200,2
0,439,75,47,0,47,71,70,0
0,410,291,198,0,27,73,150,2
0,425,493,156,1,33,67,250,2
1,277,262,173,0,30,65,150,2
0,400,608,117,0,19,77,170,2
0,459,455,106,1,37,66,180,2
1,392,546,247,1,25,76,250,2
0,400,720,188,1,11,74,250,2
0,501,77,34,0,57,70,60,0
0,374,77,37,0,52,70,40,0
1,349,720,300,1,12,80,250,2
0,424,90,27,0,56,62,50,0
0,480,232,89,0,49,67,90,0
0,452,291,98,0,44,63,80,0
1,367,720,300,1,10,72,250,2
1,240,318,190,0,35,75,220,2
0,493,76,20,0,69,69,10,0
0,409,267,123,0,37,61,140,1
1,383,566,300,1,23,75,250,2
0,397,221,41,0,40,79,80,0
1,311,270,190,1,42,80,250,2
0,494,347,164,1,32,65,170,2
1,265,520,225,1,19,83,250,2
0,382,204,88,0,38,78,110,1
1,478,720,300,1,13,72,250,2
0,467,202,84,0,39,78,100,1
0,403,174,109,1,52,71,140,1
0,512,138,16,0,63,72,50,0
0,457,454,118,0,27,69,250,2
0,446,196,67,0,50,71,120,0
0,446,144,77,0,55,68,90,0
1,407,601,300,0,17,74,250,2
0,460,107,41,0,54,72,50,0
1,513,331,251,1,44,66,180,2
0,425,227,109,0,44,70,200,1
0,411,364,200,0,43,81,170,2
0,373,207,105,0,34,79,140,2
1,386,720,300,0,8,78,250,2
1,520,497,272,1,29,72,250,2
0,499,208,72,0,52,74,80,0
1,336,720,300,1,12,75,250,2
0,436,233,90,0,48,73,100,1
0,370,439,197,0,31,69,250,2
0,386,182,55,0,45,69,70,1
0,457,60,13,0,52,68,50,0
0,425,363,99,0,24,79,210,1
1,316,89,44,0,50,82,90,1
0,459,194,77,0,51,71,90,0
1,384,362,180,0,29,71,230,2
0,371,60,18,0,47,70,70,0
0,316,178,84,0,49,81,100,2
1,320,265,167,1,37,76,250,2
1,278,309,155,0,38,81,80,2
1,244,230,152,1,28,83,200,2
0,491,187,90,0,47,80,120,1
1,368,493,197,1,23,72,250,2
1,356,720,300,1,10,78,230,2
0,440,336,132,1,43,65,190,2
0,378,355,132,0,39,72,250,2
0,455,98,21,0,59,70,60,0
0,443,720,300,0,6,77,250,2
0,397,64,32,0,59,64,110,0
1,332,649,300,1,21,80,250,2
0,373,72,20,0,49,67,50,0
1,361,60,47,1,57,70,70,2
1,358,76,38,0,43,75,40,1
0,428,720,300,0,13,65,250,2
0,437,158,87,0,37,69,180,1
0,446,348,53,1,41,72,80,1
1,406,319,130,0,33,71,170,2
1,441,132,92,1,58,68,90,1
0,464,353,93,0,25,77,190,1
1,426,361,214,0,31,66,150,2
0,392,164,62,0,47,66,90,0
1,354,339,165,1,21,71,220,2
0,467,92,46,0,61,73,120,0
0,468,402,183,0,38,68,240,2
0,416,191,61,0,47,75,130,0
0,450,213,103,1,44,74,110,1
0,402,130,25,0,52,74,60,0
1,393,65,52,0,71,66,80,1
0,418,205,105,0,40,68,100,1
0,365,246,114,0,36,87,150,2
0,398,176,91,1,41,78,90,1
1,527,497,300,0,40,79,250,2
1,404,271,138,1,41,62,190,2
1,536,248,148,1,50,69,130,2
0,377,720,205,0,15,80,250,2
0,472,121,41,1,50,75,80,0
1,240,276,180,0,32,86,190,2
0,434,403,206,1,30,75,200,2
0,466,333,141,0,29,74,200,2
0,476,199,111,0,39,73,190,1
1,304,249,162,0,46,80,140,0
1,462,247,176,1,39,69,150,2
1,337,507,300,1,27,82,250,2
0,441,328,7,0,43,75,90,0
0,413,89,52,0,56,69,100,0
1,310,564,228,1,21,79,230,2
